IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 420.80, L= 352.71, L_straight= 342.58, slack= 10.13, T_bat= 24.37, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 420.90, L= 352.65, L_straight= 342.53, slack= 10.12, T_bat= 24.37, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.00, L= 352.59, L_straight= 342.47, slack= 10.12, T_bat= 24.36, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.10, L= 352.54, L_straight= 342.42, slack= 10.12, T_bat= 24.36, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.20, L= 352.48, L_straight= 342.36, slack= 10.12, T_bat= 24.35, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.30, L= 352.42, L_straight= 342.30, slack= 10.12, T_bat= 24.35, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.40, L= 352.36, L_straight= 342.25, slack= 10.12, T_bat= 24.35, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.50, L= 352.31, L_straight= 342.19, slack= 10.11, T_bat= 24.34, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.60, L= 352.25, L_straight= 342.13, slack= 10.11, T_bat= 24.34, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.70, L= 352.19, L_straight= 342.08, slack= 10.11, T_bat= 24.33, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.80, L= 352.13, L_straight= 342.02, slack= 10.11, T_bat= 24.33, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 421.90, L= 352.07, L_straight= 341.97, slack= 10.11, T_bat= 24.33, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.00, L= 352.02, L_straight= 341.91, slack= 10.11, T_bat= 24.32, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.10, L= 351.96, L_straight= 341.85, slack= 10.10, T_bat= 24.32, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.20, L= 351.90, L_straight= 341.80, slack= 10.10, T_bat= 24.31, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.30, L= 351.84, L_straight= 341.74, slack= 10.10, T_bat= 24.31, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.40, L= 351.79, L_straight= 341.69, slack= 10.10, T_bat= 24.31, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.50, L= 351.73, L_straight= 341.63, slack= 10.10, T_bat= 24.30, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.60, L= 351.67, L_straight= 341.57, slack= 10.10, T_bat= 24.30, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.70, L= 351.61, L_straight= 341.52, slack= 10.09, T_bat= 24.29, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.80, L= 351.55, L_straight= 341.46, slack= 10.09, T_bat= 24.29, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 422.90, L= 351.50, L_straight= 341.40, slack= 10.09, T_bat= 24.29, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.00, L= 351.44, L_straight= 341.35, slack= 10.09, T_bat= 24.28, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.10, L= 351.38, L_straight= 341.29, slack= 10.09, T_bat= 24.28, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.20, L= 351.32, L_straight= 341.24, slack= 10.09, T_bat= 24.27, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.30, L= 351.27, L_straight= 341.18, slack= 10.08, T_bat= 24.27, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.40, L= 351.21, L_straight= 341.12, slack= 10.08, T_bat= 24.27, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.50, L= 351.15, L_straight= 341.07, slack= 10.08, T_bat= 24.26, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.60, L= 351.09, L_straight= 341.01, slack= 10.08, T_bat= 24.26, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.70, L= 351.03, L_straight= 340.96, slack= 10.08, T_bat= 24.25, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.80, L= 350.98, L_straight= 340.90, slack= 10.08, T_bat= 24.25, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 423.90, L= 350.92, L_straight= 340.84, slack= 10.07, T_bat= 24.25, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.00, L= 350.86, L_straight= 340.79, slack= 10.07, T_bat= 24.24, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.10, L= 350.80, L_straight= 340.73, slack= 10.07, T_bat= 24.24, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.20, L= 350.75, L_straight= 340.68, slack= 10.07, T_bat= 24.23, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.30, L= 350.69, L_straight= 340.62, slack= 10.07, T_bat= 24.23, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.40, L= 350.63, L_straight= 340.56, slack= 10.07, T_bat= 24.23, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.50, L= 350.57, L_straight= 340.51, slack= 10.06, T_bat= 24.22, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.60, L= 350.51, L_straight= 340.45, slack= 10.06, T_bat= 24.22, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.70, L= 350.46, L_straight= 340.39, slack= 10.06, T_bat= 24.21, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.80, L= 350.40, L_straight= 340.34, slack= 10.06, T_bat= 24.21, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 424.90, L= 350.34, L_straight= 340.28, slack= 10.06, T_bat= 24.21, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.00, L= 350.28, L_straight= 340.23, slack= 10.06, T_bat= 24.20, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.10, L= 350.23, L_straight= 340.17, slack= 10.05, T_bat= 24.20, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.20, L= 350.17, L_straight= 340.11, slack= 10.05, T_bat= 24.19, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.30, L= 350.11, L_straight= 340.06, slack= 10.05, T_bat= 24.19, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.40, L= 350.05, L_straight= 340.00, slack= 10.05, T_bat= 24.19, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.50, L= 349.99, L_straight= 339.95, slack= 10.05, T_bat= 24.18, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.60, L= 349.94, L_straight= 339.89, slack= 10.05, T_bat= 24.18, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.70, L= 349.88, L_straight= 339.83, slack= 10.04, T_bat= 24.18, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.80, L= 349.82, L_straight= 339.78, slack= 10.04, T_bat= 24.17, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 425.90, L= 349.76, L_straight= 339.72, slack= 10.04, T_bat= 24.17, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.00, L= 349.70, L_straight= 339.66, slack= 10.04, T_bat= 24.16, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.10, L= 349.65, L_straight= 339.61, slack= 10.04, T_bat= 24.16, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.20, L= 349.59, L_straight= 339.55, slack= 10.04, T_bat= 24.16, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.30, L= 349.53, L_straight= 339.50, slack= 10.03, T_bat= 24.15, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.40, L= 349.47, L_straight= 339.44, slack= 10.03, T_bat= 24.15, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.50, L= 349.42, L_straight= 339.38, slack= 10.03, T_bat= 24.14, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.60, L= 349.36, L_straight= 339.33, slack= 10.03, T_bat= 24.14, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.70, L= 349.30, L_straight= 339.27, slack= 10.03, T_bat= 24.14, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.80, L= 349.24, L_straight= 339.22, slack= 10.03, T_bat= 24.13, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 426.90, L= 349.18, L_straight= 339.16, slack= 10.02, T_bat= 24.13, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.00, L= 349.13, L_straight= 339.10, slack= 10.02, T_bat= 24.12, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.10, L= 349.07, L_straight= 339.05, slack= 10.02, T_bat= 24.12, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.20, L= 349.01, L_straight= 338.99, slack= 10.02, T_bat= 24.12, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.30, L= 348.95, L_straight= 338.94, slack= 10.02, T_bat= 24.11, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.40, L= 348.90, L_straight= 338.88, slack= 10.02, T_bat= 24.11, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.50, L= 348.84, L_straight= 338.82, slack= 10.01, T_bat= 24.10, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.60, L= 348.78, L_straight= 338.77, slack= 10.01, T_bat= 24.10, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.70, L= 348.72, L_straight= 338.71, slack= 10.01, T_bat= 24.10, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.80, L= 348.66, L_straight= 338.65, slack= 10.01, T_bat= 24.09, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 427.90, L= 348.61, L_straight= 338.60, slack= 10.01, T_bat= 24.09, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.00, L= 348.55, L_straight= 338.54, slack= 10.01, T_bat= 24.08, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.10, L= 348.49, L_straight= 338.49, slack= 10.01, T_bat= 24.08, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.20, L= 348.43, L_straight= 338.43, slack= 10.00, T_bat= 24.08, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.30, L= 348.38, L_straight= 338.37, slack= 10.00, T_bat= 24.07, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.40, L= 348.32, L_straight= 338.32, slack= 10.00, T_bat= 24.07, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.50, L= 348.26, L_straight= 338.26, slack= 10.00, T_bat= 24.06, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.60, L= 348.20, L_straight= 338.21, slack= 10.00, T_bat= 24.06, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.70, L= 348.14, L_straight= 338.15, slack= 10.00, T_bat= 24.06, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.80, L= 348.09, L_straight= 338.09, slack=  9.99, T_bat= 24.05, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 428.90, L= 348.03, L_straight= 338.04, slack=  9.99, T_bat= 24.05, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.00, L= 347.97, L_straight= 337.98, slack=  9.99, T_bat= 24.04, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.10, L= 347.91, L_straight= 337.93, slack=  9.99, T_bat= 24.04, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.20, L= 347.86, L_straight= 337.87, slack=  9.99, T_bat= 24.04, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.30, L= 347.80, L_straight= 337.81, slack=  9.99, T_bat= 24.03, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.40, L= 347.74, L_straight= 337.76, slack=  9.98, T_bat= 24.03, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.50, L= 347.68, L_straight= 337.70, slack=  9.98, T_bat= 24.02, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.60, L= 347.62, L_straight= 337.64, slack=  9.98, T_bat= 24.02, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.70, L= 347.57, L_straight= 337.59, slack=  9.98, T_bat= 24.02, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.80, L= 347.51, L_straight= 337.53, slack=  9.98, T_bat= 24.01, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 429.90, L= 347.45, L_straight= 337.48, slack=  9.98, T_bat= 24.01, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.00, L= 347.39, L_straight= 337.42, slack=  9.97, T_bat= 24.00, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.10, L= 347.34, L_straight= 337.36, slack=  9.97, T_bat= 24.00, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.20, L= 347.28, L_straight= 337.31, slack=  9.97, T_bat= 24.00, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.30, L= 347.22, L_straight= 337.25, slack=  9.97, T_bat= 23.99, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.40, L= 347.16, L_straight= 337.20, slack=  9.97, T_bat= 23.99, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.50, L= 347.10, L_straight= 337.14, slack=  9.97, T_bat= 23.98, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.60, L= 347.05, L_straight= 337.08, slack=  9.96, T_bat= 23.98, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.70, L= 346.99, L_straight= 337.03, slack=  9.96, T_bat= 23.98, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.80, L= 346.93, L_straight= 336.97, slack=  9.96, T_bat= 23.97, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 430.90, L= 346.87, L_straight= 336.91, slack=  9.96, T_bat= 23.97, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.00, L= 346.82, L_straight= 336.86, slack=  9.96, T_bat= 23.96, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.10, L= 346.76, L_straight= 336.80, slack=  9.96, T_bat= 23.96, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.20, L= 346.70, L_straight= 336.75, slack=  9.95, T_bat= 23.96, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.30, L= 346.64, L_straight= 336.69, slack=  9.95, T_bat= 23.95, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.40, L= 346.58, L_straight= 336.63, slack=  9.95, T_bat= 23.95, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.50, L= 346.53, L_straight= 336.58, slack=  9.95, T_bat= 23.94, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.60, L= 346.47, L_straight= 336.52, slack=  9.95, T_bat= 23.94, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.70, L= 346.41, L_straight= 336.47, slack=  9.95, T_bat= 23.94, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.80, L= 346.35, L_straight= 336.41, slack=  9.94, T_bat= 23.93, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 431.90, L= 346.30, L_straight= 336.35, slack=  9.94, T_bat= 23.93, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.00, L= 346.24, L_straight= 336.30, slack=  9.94, T_bat= 23.92, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.10, L= 346.18, L_straight= 336.24, slack=  9.94, T_bat= 23.92, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.20, L= 346.12, L_straight= 336.19, slack=  9.94, T_bat= 23.92, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.30, L= 346.06, L_straight= 336.13, slack=  9.94, T_bat= 23.91, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.40, L= 346.01, L_straight= 336.07, slack=  9.93, T_bat= 23.91, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.50, L= 345.95, L_straight= 336.02, slack=  9.93, T_bat= 23.90, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.60, L= 345.89, L_straight= 335.96, slack=  9.93, T_bat= 23.90, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.70, L= 345.83, L_straight= 335.90, slack=  9.93, T_bat= 23.90, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.80, L= 345.78, L_straight= 335.85, slack=  9.93, T_bat= 23.89, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 432.90, L= 345.72, L_straight= 335.79, slack=  9.93, T_bat= 23.89, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.00, L= 345.66, L_straight= 335.74, slack=  9.92, T_bat= 23.88, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.10, L= 345.60, L_straight= 335.68, slack=  9.92, T_bat= 23.88, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.20, L= 345.54, L_straight= 335.62, slack=  9.92, T_bat= 23.88, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.30, L= 345.49, L_straight= 335.57, slack=  9.92, T_bat= 23.87, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.40, L= 345.43, L_straight= 335.51, slack=  9.92, T_bat= 23.87, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.50, L= 345.37, L_straight= 335.46, slack=  9.92, T_bat= 23.86, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.60, L= 345.31, L_straight= 335.40, slack=  9.91, T_bat= 23.86, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.70, L= 345.26, L_straight= 335.34, slack=  9.91, T_bat= 23.86, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.80, L= 345.20, L_straight= 335.29, slack=  9.91, T_bat= 23.85, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 433.90, L= 345.14, L_straight= 335.23, slack=  9.91, T_bat= 23.85, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
