IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 211.20, L= 510.29, L_straight= 501.00, slack=  9.28, T_bat= 2.16, T_rov= 0.50, F_drag_cable=(-5.27,  0.01), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.30, L= 510.28, L_straight= 501.01, slack=  9.28, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27,  0.01), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.40, L= 510.28, L_straight= 501.01, slack=  9.27, T_bat= 2.16, T_rov= 0.50, F_drag_cable=(-5.27,  0.01), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.50, L= 510.28, L_straight= 501.02, slack=  9.26, T_bat= 2.15, T_rov= 0.50, F_drag_cable=(-5.27,  0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.60, L= 510.28, L_straight= 501.02, slack=  9.26, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27,  0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.70, L= 510.28, L_straight= 501.03, slack=  9.25, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27,  0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.80, L= 510.27, L_straight= 501.03, slack=  9.25, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27,  0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 211.90, L= 510.27, L_straight= 501.03, slack=  9.24, T_bat= 2.11, T_rov= 0.50, F_drag_cable=(-5.27, -0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.00, L= 510.27, L_straight= 501.04, slack=  9.23, T_bat= 2.09, T_rov= 0.50, F_drag_cable=(-5.27, -0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.10, L= 510.27, L_straight= 501.04, slack=  9.23, T_bat= 2.08, T_rov= 0.50, F_drag_cable=(-5.27, -0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.20, L= 510.27, L_straight= 501.04, slack=  9.22, T_bat= 2.12, T_rov= 0.50, F_drag_cable=(-5.27, -0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.30, L= 510.26, L_straight= 501.05, slack=  9.22, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27, -0.00), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.40, L= 510.26, L_straight= 501.05, slack=  9.21, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27, -0.01), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.50, L= 510.26, L_straight= 501.05, slack=  9.21, T_bat= 2.15, T_rov= 0.50, F_drag_cable=(-5.27, -0.01), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.60, L= 510.26, L_straight= 501.05, slack=  9.20, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27, -0.01), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.70, L= 510.26, L_straight= 501.06, slack=  9.20, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27, -0.01), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.80, L= 510.25, L_straight= 501.06, slack=  9.19, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27, -0.02), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 212.90, L= 510.25, L_straight= 501.06, slack=  9.19, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27, -0.02), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.00, L= 510.25, L_straight= 501.06, slack=  9.19, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27, -0.03), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.10, L= 510.25, L_straight= 501.07, slack=  9.18, T_bat= 2.12, T_rov= 0.50, F_drag_cable=(-5.27, -0.03), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.20, L= 510.25, L_straight= 501.07, slack=  9.18, T_bat= 2.09, T_rov= 0.50, F_drag_cable=(-5.27, -0.04), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.30, L= 510.24, L_straight= 501.07, slack=  9.17, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27, -0.04), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.40, L= 510.24, L_straight= 501.07, slack=  9.17, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27, -0.05), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.50, L= 510.24, L_straight= 501.07, slack=  9.17, T_bat= 2.14, T_rov= 0.50, F_drag_cable=(-5.27, -0.05), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.60, L= 510.24, L_straight= 501.07, slack=  9.16, T_bat= 2.12, T_rov= 0.50, F_drag_cable=(-5.27, -0.06), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.70, L= 510.24, L_straight= 501.07, slack=  9.16, T_bat= 2.13, T_rov= 0.50, F_drag_cable=(-5.27, -0.06), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.80, L= 510.23, L_straight= 501.08, slack=  9.16, T_bat= 2.11, T_rov= 0.50, F_drag_cable=(-5.27, -0.07), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 213.90, L= 510.23, L_straight= 501.08, slack=  9.16, T_bat= 2.10, T_rov= 0.50, F_drag_cable=(-5.27, -0.07), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.00, L= 510.23, L_straight= 501.08, slack=  9.15, T_bat= 2.11, T_rov= 0.50, F_drag_cable=(-5.27, -0.08), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.10, L= 510.23, L_straight= 501.08, slack=  9.15, T_bat= 2.10, T_rov= 0.50, F_drag_cable=(-5.27, -0.09), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.20, L= 510.23, L_straight= 501.08, slack=  9.15, T_bat= 2.12, T_rov= 0.50, F_drag_cable=(-5.27, -0.09), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.30, L= 510.23, L_straight= 501.08, slack=  9.15, T_bat= 2.08, T_rov= 0.50, F_drag_cable=(-5.27, -0.10), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.40, L= 510.22, L_straight= 501.08, slack=  9.15, T_bat= 2.06, T_rov= 0.50, F_drag_cable=(-5.27, -0.11), Fy_cmd= -8.83, desired= -0.01, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.50, L= 510.22, L_straight= 501.08, slack=  9.15, T_bat= 2.05, T_rov= 0.50, F_drag_cable=(-5.27, -0.11), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.60, L= 510.22, L_straight= 501.08, slack=  9.14, T_bat= 2.07, T_rov= 0.50, F_drag_cable=(-5.27, -0.12), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.70, L= 510.22, L_straight= 501.08, slack=  9.14, T_bat= 2.07, T_rov= 0.50, F_drag_cable=(-5.27, -0.12), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.80, L= 510.22, L_straight= 501.08, slack=  9.14, T_bat= 2.06, T_rov= 0.50, F_drag_cable=(-5.27, -0.13), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 214.90, L= 510.22, L_straight= 501.08, slack=  9.14, T_bat= 2.05, T_rov= 0.50, F_drag_cable=(-5.27, -0.14), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.00, L= 510.22, L_straight= 501.08, slack=  9.14, T_bat= 2.04, T_rov= 0.50, F_drag_cable=(-5.27, -0.14), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.10, L= 510.21, L_straight= 501.08, slack=  9.14, T_bat= 2.05, T_rov= 0.50, F_drag_cable=(-5.27, -0.15), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.20, L= 510.21, L_straight= 501.08, slack=  9.14, T_bat= 2.03, T_rov= 0.50, F_drag_cable=(-5.27, -0.15), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.30, L= 510.21, L_straight= 501.08, slack=  9.14, T_bat= 2.04, T_rov= 0.50, F_drag_cable=(-5.27, -0.16), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.40, L= 510.21, L_straight= 501.07, slack=  9.14, T_bat= 2.05, T_rov= 0.50, F_drag_cable=(-5.27, -0.17), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.50, L= 510.21, L_straight= 501.07, slack=  9.14, T_bat= 2.02, T_rov= 0.50, F_drag_cable=(-5.27, -0.17), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.60, L= 510.21, L_straight= 501.07, slack=  9.13, T_bat= 2.03, T_rov= 0.50, F_drag_cable=(-5.27, -0.18), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.70, L= 510.21, L_straight= 501.07, slack=  9.13, T_bat= 2.02, T_rov= 0.50, F_drag_cable=(-5.27, -0.18), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.80, L= 510.21, L_straight= 501.07, slack=  9.13, T_bat= 2.02, T_rov= 0.50, F_drag_cable=(-5.27, -0.19), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 215.90, L= 510.20, L_straight= 501.07, slack=  9.13, T_bat= 2.05, T_rov= 0.50, F_drag_cable=(-5.27, -0.19), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.00, L= 510.20, L_straight= 501.07, slack=  9.13, T_bat= 2.04, T_rov= 0.50, F_drag_cable=(-5.27, -0.20), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.10, L= 510.20, L_straight= 501.07, slack=  9.13, T_bat= 2.03, T_rov= 0.50, F_drag_cable=(-5.27, -0.20), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.20, L= 510.20, L_straight= 501.07, slack=  9.13, T_bat= 2.02, T_rov= 0.50, F_drag_cable=(-5.27, -0.21), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.30, L= 510.20, L_straight= 501.07, slack=  9.13, T_bat= 2.03, T_rov= 0.50, F_drag_cable=(-5.27, -0.21), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.40, L= 510.20, L_straight= 501.06, slack=  9.13, T_bat= 2.00, T_rov= 0.50, F_drag_cable=(-5.27, -0.21), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.50, L= 510.20, L_straight= 501.06, slack=  9.13, T_bat= 1.99, T_rov= 0.50, F_drag_cable=(-5.27, -0.22), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.60, L= 510.20, L_straight= 501.06, slack=  9.13, T_bat= 2.01, T_rov= 0.50, F_drag_cable=(-5.27, -0.22), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
[SCEN] t=216.70 scen=Fx crit=(e1>10:0) T_bat=1.9892956400626485 y=-495.41 x=75.04 L=510.19
IC_L_7: t= 216.70, L= 510.19, L_straight= 501.06, slack=  9.13, T_bat= 1.99, T_rov= 0.50, F_drag_cable=(-5.27, -0.23), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
[SCEN] t=216.80 scen=Fx crit=(e1>5:-5) T_bat=1.9581022673087356 y=-495.40 x=75.06 L=510.19
IC_L_7: t= 216.80, L= 510.19, L_straight= 501.06, slack=  9.13, T_bat= 1.96, T_rov= 0.50, F_drag_cable=(-5.27, -0.23), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 216.90, L= 510.19, L_straight= 501.06, slack=  9.14, T_bat= 1.89, T_rov= 0.50, F_drag_cable=(-4.61, -0.23), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.00, L= 510.19, L_straight= 501.05, slack=  9.14, T_bat= 1.71, T_rov= 0.50, F_drag_cable=(-3.50, -0.24), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.10, L= 510.19, L_straight= 501.05, slack=  9.14, T_bat= 1.52, T_rov= 0.50, F_drag_cable=(-2.64, -0.24), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.20, L= 510.19, L_straight= 501.05, slack=  9.14, T_bat= 1.32, T_rov= 0.50, F_drag_cable=(-1.96, -0.24), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.30, L= 510.19, L_straight= 501.05, slack=  9.14, T_bat= 1.16, T_rov= 0.50, F_drag_cable=(-1.43, -0.24), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.40, L= 510.19, L_straight= 501.04, slack=  9.14, T_bat= 1.02, T_rov= 0.50, F_drag_cable=(-1.02, -0.25), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.50, L= 510.19, L_straight= 501.04, slack=  9.15, T_bat= 0.91, T_rov= 0.50, F_drag_cable=(-0.69, -0.25), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.60, L= 510.18, L_straight= 501.03, slack=  9.15, T_bat= 0.82, T_rov= 0.50, F_drag_cable=(-0.44, -0.25), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.70, L= 510.18, L_straight= 501.03, slack=  9.15, T_bat= 0.76, T_rov= 0.50, F_drag_cable=(-0.25, -0.26), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.80, L= 510.18, L_straight= 501.02, slack=  9.16, T_bat= 0.70, T_rov= 0.50, F_drag_cable=(-0.12, -0.26), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 217.90, L= 510.18, L_straight= 501.02, slack=  9.16, T_bat= 0.66, T_rov= 0.50, F_drag_cable=(-0.04, -0.26), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.00, L= 510.18, L_straight= 501.01, slack=  9.17, T_bat= 0.64, T_rov= 0.50, F_drag_cable=(-0.00, -0.26), Fy_cmd= -8.83, desired= -0.01, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.10, L= 510.18, L_straight= 501.01, slack=  9.17, T_bat= 0.63, T_rov= 0.50, F_drag_cable=( 0.01, -0.26), Fy_cmd= -8.83, desired= -0.02, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.20, L= 510.18, L_straight= 501.00, slack=  9.18, T_bat= 0.61, T_rov= 0.50, F_drag_cable=( 0.07, -0.27), Fy_cmd= -8.83, desired= -0.02, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.30, L= 510.18, L_straight= 500.99, slack=  9.18, T_bat= 0.59, T_rov= 0.50, F_drag_cable=( 0.16, -0.27), Fy_cmd= -8.83, desired= -0.02, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.40, L= 510.17, L_straight= 500.99, slack=  9.19, T_bat= 0.56, T_rov= 0.50, F_drag_cable=( 0.30, -0.27), Fy_cmd= -8.83, desired= -0.02, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.50, L= 510.17, L_straight= 500.98, slack=  9.19, T_bat= 0.52, T_rov= 0.50, F_drag_cable=( 0.47, -0.27), Fy_cmd= -8.83, desired= -0.02, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.60, L= 510.17, L_straight= 500.97, slack=  9.20, T_bat= 0.47, T_rov= 0.50, F_drag_cable=( 0.68, -0.27), Fy_cmd= -8.83, desired= -0.02, ret= -0.01, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.70, L= 510.17, L_straight= 500.97, slack=  9.20, T_bat= 0.42, T_rov= 0.50, F_drag_cable=( 0.91, -0.27), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.80, L= 510.17, L_straight= 500.96, slack=  9.21, T_bat= 0.38, T_rov= 0.50, F_drag_cable=( 1.16, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 218.90, L= 510.17, L_straight= 500.95, slack=  9.22, T_bat= 0.36, T_rov= 0.50, F_drag_cable=( 1.43, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.00, L= 510.16, L_straight= 500.94, slack=  9.22, T_bat= 0.35, T_rov= 0.50, F_drag_cable=( 1.70, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.10, L= 510.16, L_straight= 500.93, slack=  9.23, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 1.98, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.20, L= 510.16, L_straight= 500.93, slack=  9.24, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 2.25, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.30, L= 510.16, L_straight= 500.92, slack=  9.24, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 2.52, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.40, L= 510.16, L_straight= 500.91, slack=  9.25, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 2.77, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.50, L= 510.16, L_straight= 500.90, slack=  9.26, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 3.02, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.60, L= 510.15, L_straight= 500.89, slack=  9.26, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 3.25, -0.28), Fy_cmd= -8.83, desired= -0.02, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.70, L= 510.15, L_straight= 500.88, slack=  9.27, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 3.46, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.80, L= 510.15, L_straight= 500.87, slack=  9.28, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 3.66, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 219.90, L= 510.15, L_straight= 500.86, slack=  9.29, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 3.85, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.00, L= 510.15, L_straight= 500.85, slack=  9.29, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.01, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.10, L= 510.14, L_straight= 500.84, slack=  9.30, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.16, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.20, L= 510.14, L_straight= 500.83, slack=  9.31, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.30, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.30, L= 510.14, L_straight= 500.82, slack=  9.31, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.42, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.40, L= 510.14, L_straight= 500.82, slack=  9.32, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.53, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.02, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.50, L= 510.13, L_straight= 500.81, slack=  9.33, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.63, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.60, L= 510.13, L_straight= 500.80, slack=  9.34, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.72, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.70, L= 510.13, L_straight= 500.79, slack=  9.34, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.80, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.80, L= 510.13, L_straight= 500.78, slack=  9.35, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.86, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 220.90, L= 510.12, L_straight= 500.77, slack=  9.36, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.92, -0.29), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 221.00, L= 510.12, L_straight= 500.76, slack=  9.36, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 4.98, -0.29), Fy_cmd= -8.83, desired= -0.04, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 221.10, L= 510.12, L_straight= 500.75, slack=  9.37, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 5.02, -0.29), Fy_cmd= -8.83, desired= -0.04, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 221.20, L= 510.12, L_straight= 500.74, slack=  9.38, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 5.07, -0.29), Fy_cmd= -8.83, desired= -0.04, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 221.30, L= 510.11, L_straight= 500.73, slack=  9.38, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 5.10, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 221.40, L= 510.11, L_straight= 500.72, slack=  9.39, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 5.13, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 221.50, L= 510.11, L_straight= 500.71, slack=  9.40, T_bat= 0.34, T_rov= 0.50, F_drag_cable=( 5.16, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
