IC_L_7: t= 0.10, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 13.65, Fy= 11.97, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.20, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.33, Fy= 8.65, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.30, L= 451.00, L_straight= 450.99, slack=  0.01, T_bat= 8.21, Fy= 6.53, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.40, L= 451.00, L_straight= 450.99, slack=  0.01, T_bat= 7.22, Fy= 5.56, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.50, L= 451.00, L_straight= 450.99, slack=  0.01, T_bat= 6.94, Fy= 5.29, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.60, L= 451.00, L_straight= 450.99, slack=  0.01, T_bat= 7.27, Fy= 5.64, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.70, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 8.66, Fy= 7.06, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.80, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 13.43, Fy= 11.84, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 0.90, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 11.17, Fy= 9.53, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.00, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.87, Fy= 9.21, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.10, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.17, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.20, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.17, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.30, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.17, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.40, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.50, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.60, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.70, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.80, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 1.90, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.00, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.10, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.20, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.30, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.40, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.50, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.60, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.70, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.80, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 2.90, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.00, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.10, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.20, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.30, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.40, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.50, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.60, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.70, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.80, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 3.90, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.00, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.10, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.20, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.30, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.40, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.50, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.60, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.70, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.80, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 4.90, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.00, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.10, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.20, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.30, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.40, L= 451.00, L_straight= 451.00, slack= -0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.50, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.60, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.70, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.80, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 5.90, L= 451.00, L_straight= 451.00, slack=  0.00, T_bat= 10.82, Fy= 9.16, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
