IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.00), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 113.30, L= 443.52, L_straight= 435.98, slack=  7.55, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 113.40, L= 443.58, L_straight= 436.03, slack=  7.55, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 113.50, L= 443.64, L_straight= 436.09, slack=  7.55, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 113.60, L= 443.70, L_straight= 436.15, slack=  7.55, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 113.70, L= 443.76, L_straight= 436.21, slack=  7.55, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 113.80, L= 443.82, L_straight= 436.27, slack=  7.55, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 113.90, L= 443.88, L_straight= 436.33, slack=  7.55, T_bat= 0.95, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.00, L= 443.94, L_straight= 436.39, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.10, L= 444.00, L_straight= 436.44, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.20, L= 444.06, L_straight= 436.50, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.30, L= 444.12, L_straight= 436.56, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.40, L= 444.18, L_straight= 436.62, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.50, L= 444.24, L_straight= 436.68, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.60, L= 444.30, L_straight= 436.74, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.70, L= 444.36, L_straight= 436.80, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.80, L= 444.42, L_straight= 436.85, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 114.90, L= 444.48, L_straight= 436.91, slack=  7.56, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.00, L= 444.54, L_straight= 436.97, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.10, L= 444.60, L_straight= 437.03, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.20, L= 444.66, L_straight= 437.09, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.30, L= 444.71, L_straight= 437.15, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.40, L= 444.77, L_straight= 437.20, slack=  7.57, T_bat= 0.95, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.50, L= 444.83, L_straight= 437.26, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.60, L= 444.89, L_straight= 437.32, slack=  7.57, T_bat= 0.95, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.70, L= 444.95, L_straight= 437.38, slack=  7.57, T_bat= 0.95, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.80, L= 445.01, L_straight= 437.44, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 115.90, L= 445.07, L_straight= 437.50, slack=  7.57, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.00, L= 445.13, L_straight= 437.56, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.10, L= 445.19, L_straight= 437.61, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.20, L= 445.25, L_straight= 437.67, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.30, L= 445.31, L_straight= 437.73, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.40, L= 445.37, L_straight= 437.79, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.50, L= 445.43, L_straight= 437.85, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.60, L= 445.49, L_straight= 437.91, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.70, L= 445.55, L_straight= 437.97, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.80, L= 445.61, L_straight= 438.02, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 116.90, L= 445.67, L_straight= 438.08, slack=  7.58, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.00, L= 445.73, L_straight= 438.14, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.10, L= 445.79, L_straight= 438.20, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.20, L= 445.85, L_straight= 438.26, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.30, L= 445.91, L_straight= 438.32, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.40, L= 445.97, L_straight= 438.38, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.50, L= 446.02, L_straight= 438.43, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.60, L= 446.08, L_straight= 438.49, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.70, L= 446.14, L_straight= 438.55, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.80, L= 446.20, L_straight= 438.61, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 117.90, L= 446.26, L_straight= 438.67, slack=  7.59, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.00, L= 446.32, L_straight= 438.73, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.10, L= 446.38, L_straight= 438.79, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.20, L= 446.44, L_straight= 438.84, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.30, L= 446.50, L_straight= 438.90, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.40, L= 446.56, L_straight= 438.96, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.50, L= 446.62, L_straight= 439.02, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.60, L= 446.68, L_straight= 439.08, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.70, L= 446.74, L_straight= 439.14, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.80, L= 446.80, L_straight= 439.20, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 118.90, L= 446.86, L_straight= 439.25, slack=  7.60, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.00, L= 446.92, L_straight= 439.31, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.10, L= 446.98, L_straight= 439.37, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.20, L= 447.04, L_straight= 439.43, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.30, L= 447.10, L_straight= 439.49, slack=  7.61, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.40, L= 447.16, L_straight= 439.55, slack=  7.61, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.50, L= 447.22, L_straight= 439.61, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.60, L= 447.28, L_straight= 439.66, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.70, L= 447.33, L_straight= 439.72, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.80, L= 447.39, L_straight= 439.78, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 119.90, L= 447.45, L_straight= 439.84, slack=  7.61, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.00, L= 447.51, L_straight= 439.90, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.10, L= 447.57, L_straight= 439.96, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.20, L= 447.63, L_straight= 440.01, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.30, L= 447.69, L_straight= 440.07, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.40, L= 447.75, L_straight= 440.13, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.50, L= 447.81, L_straight= 440.19, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.60, L= 447.87, L_straight= 440.25, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.70, L= 447.93, L_straight= 440.31, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.80, L= 447.99, L_straight= 440.37, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 120.90, L= 448.05, L_straight= 440.42, slack=  7.62, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.00, L= 448.11, L_straight= 440.48, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.10, L= 448.17, L_straight= 440.54, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.20, L= 448.23, L_straight= 440.60, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.30, L= 448.29, L_straight= 440.66, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.40, L= 448.35, L_straight= 440.72, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.50, L= 448.41, L_straight= 440.78, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.60, L= 448.47, L_straight= 440.83, slack=  7.63, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.70, L= 448.53, L_straight= 440.89, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.80, L= 448.59, L_straight= 440.95, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 121.90, L= 448.65, L_straight= 441.01, slack=  7.63, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.00, L= 448.71, L_straight= 441.07, slack=  7.64, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.10, L= 448.76, L_straight= 441.13, slack=  7.64, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.20, L= 448.82, L_straight= 441.19, slack=  7.64, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.30, L= 448.88, L_straight= 441.25, slack=  7.64, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.40, L= 448.94, L_straight= 441.30, slack=  7.64, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.50, L= 449.00, L_straight= 441.36, slack=  7.64, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.60, L= 449.06, L_straight= 441.42, slack=  7.64, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.70, L= 449.12, L_straight= 441.48, slack=  7.64, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.80, L= 449.18, L_straight= 441.54, slack=  7.64, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 122.90, L= 449.24, L_straight= 441.60, slack=  7.64, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.00, L= 449.30, L_straight= 441.66, slack=  7.65, T_bat= 0.97, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.10, L= 449.36, L_straight= 441.71, slack=  7.65, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
IC_L_7: t= 123.20, L= 449.42, L_straight= 441.77, slack=  7.65, T_bat= 0.96, T_rov= 0.50, F_drag_cable=(-0.05,  0.24), Fy_cmd=-50.00, desired=  0.60, ret=  0.60, exp=PILOT_DESC_MINPAY_SLACK_CAP_ACC
