t,x_bat,L0,L,L_seg,dL/dt,Explain,mode_câble,Scénario,Tbat,Trov,Tmax,U_bat_x,U_bat_y,U_rov_x,U_rov_y,x_rov,y_rov,Fx_rov,Fy_rov,Tr_cable_rov_x,Tr_cable_rov_y,Trainee_rov_x,Trainee_rov_y,Poids_app_rov,Sigma_f_rov_x,Sigma_f_rov_y,Tr_bat_cable_x,Tr_bat_cable_y,Tr_rov_cable_x,Tr_rov_cable_y,Poids_app_cable_y,Trainee_cable_x,Trainee_cable_y,Sigma_f_cable_x,Sigma_f_cable_y
0.1,0.0,12.0,12.0,11.972052207149108,0.0,HISTORY_LT2,caténaire,,0.04491421975737344,0.003475755154256558,0.04491421975737344,0.03100913071101263,-0.9995191012744815,0.2953432379522754,0.9553912140039104,1.9999998125306362,-10.001468992461119,0.0,0.0,-0.0010265407815874424,-0.003320705936405522,9.864724362504336e-10,0.11154749951319405,8.829000000000008,-0.001026539795115006,-8.72077320642322,0.001392750911239539,-0.04489262056633446,0.0010265407815874424,0.003320705936405522,-0.043454823743719374,0.0,-6.938893903907228e-18,0.002419291692826981,-0.08502673837364833
0.2,0.0,12.0,11.995,11.967542423655502,-0.05,PILOT_ASC_REMOVE_SLACK_ACC,caténaire,Fx:(t>0:10) | Fy:(t>0:-5),0.03895619484612265,0.0033747263396005332,0.03895619484612265,0.03070314912709666,-0.9995285471829602,0.29799880390824546,0.9545662433111989,2.0016636627452726,-10.006660959818982,10.0,-5.0,-0.0010056644127186102,-0.003221399844195834,-0.020530436132506366,0.3498417820355135,8.829000000000008,9.978463899454775,-13.48237961780869,0.001196077859784738,-0.038937828838321295,0.0010056644127186102,0.003221399844195834,-0.04343671756715949,0.0,6.938893903907228e-18,0.0022017422725033485,-0.07915314656128494
0.30000000000000004,0.0,12.0,11.9925,11.940451117948168,-0.025,PILOT_DESC_ACC,caténaire,,0.03377000548764506,0.003344722916419983,0.03377000548764506,0.029368004968238794,-0.9995686671180652,0.30538258602074253,0.9522297391676463,2.006628791129498,-10.016213349668742,10.0,-5.0,-0.0010214201337391743,-0.0031849446302906494,-0.18282293904956778,1.1842185146030257,8.829000000000008,9.816155640816692,-12.647966430027273,0.0009917576889386115,-0.033755439373855126,0.0010214201337391743,0.0031849446302906494,-0.04342766447887955,0.0,-6.938893903907228e-18,0.002013177822677786,-0.07399815922244404
0.4,0.0,12.0,11.992249999999999,11.951210333237407,-0.0025000000000000022,PILOT_DESC_ACC,caténaire,,0.04589845299248243,0.003322253207532188,0.04589845299248243,0.027451798484037615,-0.9996231283638808,0.3506045232828509,0.9365236079531604,2.0148154519030053,-10.029783247371766,10.0,-5.0,-0.001164797002051745,-0.0031113685604520045,-0.49703081082549966,2.389796480996011,8.829000000000008,9.501804392172449,-11.442314887564448,0.0012599950822787009,-0.04588115516740781,0.001164797002051745,0.0031113685604520045,-0.04342675917005155,0.0,0.0,0.0024247920843304457,-0.08619654577700736
0.5,0.0,12.0,11.994024999999999,11.961843013452683,0.01775,PILOT_DESC_ACC,caténaire,,0.0699458094453915,0.0032988553692849445,0.0699458094453915,0.02548708377902205,-0.9996751515169521,0.3527273082099012,0.9357261597513438,2.026096303590174,-10.046929009681422,10.0,-5.0,-0.001163596374581658,-0.003086825266276102,-0.9437424712670148,3.8152356496961324,8.829000000000008,9.055093932358403,-10.016851175570151,0.001782714705326205,-0.0699230876552976,0.001163596374581658,0.003086825266276102,-0.04343318686273031,0.0,6.938893903907228e-18,0.002946311079907863,-0.1102694492517518
0.6,0.0,12.0,11.997622499999997,11.967000499714926,0.035975,PILOT_DESC_ACC,caténaire,,0.09995705107479769,0.003274027344428553,0.09995705107479769,0.023867679918426365,-0.9997151263511579,0.35615064584568157,0.9344285512888099,2.0403041005185893,-10.067160910561732,10.0,-5.0,-0.001166046953234651,-0.003059344628334322,-1.497004836234247,5.31228231610777,8.829000000000008,8.501829116812518,-8.519777028520572,0.0023857429006430672,-0.09992857594493051,0.001166046953234651,0.003059344628334322,-0.04344621425676514,0.0,0.0,0.003551789853877718,-0.14031544557336134
0.7,0.0,12.0,12.002860249999996,11.977694709601122,0.0523775,PILOT_DESC_ACC,caténaire,,0.13218035432302475,0.0032480240268636888,0.13218035432302475,0.02226515918734851,-0.9997521006161286,0.3458580534286099,0.9382868468003656,2.0572409707469714,-10.089986133652323,10.0,-5.0,-0.0011233552674204303,-0.0030475782224977563,-2.1273357623547398,6.761418720956986,8.829000000000008,7.87154088237784,-7.07062885726552,0.0029430166304422758,-0.13214758689462816,0.0011233552674204303,0.0030475782224977563,-0.04346518138202044,0.0,6.938893903907228e-18,0.004066371897862706,-0.17256519005415083
0.7999999999999999,0.0,12.0,12.009574224999996,11.988650879077483,0.06713975,PILOT_DESC_ACC,caténaire,,0.1642947845559382,0.003221533699056069,0.1642947845559382,0.02095798951142644,-0.9997803572163433,0.33145324770958295,0.943471644821809,2.076688386706274,-10.11494206794465,10.0,-5.0,-0.0010677878071580003,-0.003039425697897316,-2.804745939256511,8.082680962797614,8.829000000000008,7.1941862729363315,-5.749358462900291,0.0034432883715054194,-0.16425869839211807,0.0010677878071580003,0.003039425697897316,-0.04348949426537417,0.0,0.0,0.00451107617866342,-0.20470876695959495
0.8999999999999999,0.0,12.0,12.017616802499997,11.991833066626398,0.080425775,PILOT_DESC_ACC,caténaire,,0.19491965288901042,0.0031949879342080103,0.19491965288901042,0.020061269333981533,-0.9997987524860737,0.3390775287007946,0.9407584331432601,2.0984168654210684,-10.141616460586144,10.0,-5.0,-0.0010833486129601091,-0.003005711842897149,-3.501292254314786,9.23414838540243,8.829000000000008,6.497624397072254,-4.597857326440476,0.0039103356550926295,-0.19488042579345113,0.0010833486129601091,0.003005711842897149,-0.04351861833101649,0.0,-6.938893903907228e-18,0.004993684268052739,-0.2353933322815705
0.9999999999999999,0.0,12.0,12.026855122249996,12.002821018280105,0.0923831975,PILOT_DESC_ACC,caténaire,,0.22330810079063693,0.0031689038500256938,0.22330810079063693,0.01923951283226161,-0.9998149034426208,0.3301351683322598,0.9439336685542212,2.122194660960999,-10.169656190169865,10.0,-5.0,-0.0010461666059569787,-0.002991235036450349,-4.1928844864385795,10.203646675093866,8.829000000000008,5.806069346955463,-3.628344559942592,0.0042963390707094285,-0.2232667672299457,0.0010461666059569787,0.002991235036450349,-0.043552072460718516,0.0,6.938893903907228e-18,0.005342505676666407,-0.26382760465421384
