t,x_bat,L0,L,L_seg,dL/dt,Explain,mode_câble,Scénario,Tbat,Trov,Tmax,U_bat_x,U_bat_y,U_rov_x,U_rov_y,x_rov,y_rov,Fx_rov,Fy_rov,Tr_cable_rov_x,Tr_cable_rov_y,Trainee_rov_x,Trainee_rov_y,Poids_app_rov,Sigma_f_rov_x,Sigma_f_rov_y,Tr_bat_cable_x,Tr_bat_cable_y,Tr_rov_cable_x,Tr_rov_cable_y,Poids_app_cable_y,Trainee_cable_x,Trainee_cable_y,Sigma_f_cable_x,Sigma_f_cable_y
0.1,0.0,10.0,10.0,10.0,0.0,HISTORY_LT2,straight,Fy:(:-10),0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-10.0,0.0,-10.0,-0.0,0.5,-0.0,-0.0,8.829000000000008,0.0,-18.329000000000008,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.2,0.0,10.0,10.01,10.000111815303335,0.1,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-10.000111815303335,0.0,-10.0,-0.0,0.5,-0.0,0.00016225954821218094,8.829000000000008,0.0,-18.328837740451796,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.30000000000000004,0.0,10.0,10.029,16.82913009861393,0.19,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-10.00044704507635,0.0,-10.0,-0.0,0.5,-0.0,0.0014584546712846287,8.829000000000008,0.0,-18.32754154532872,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.4,0.0,10.0,10.056099999999999,16.838683617048943,0.271,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5000233472388408,0.5,0.5000233472388408,0.0,-1.0,0.0,-1.0,0.0,-10.001005042576422,0.0,-10.0,-0.0,0.5,-0.0,0.004040845784510582,8.829000000000008,0.0,-18.3249591542155,0.0,-0.5000233472388408,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.000023347238841
0.5,0.0,10.0,10.090489999999999,16.919738503414585,0.3439,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5000730707995171,0.5,0.5000730707995171,0.0,-1.0,0.0,-1.0,0.0,-10.001784735433006,0.0,-10.0,-0.0,0.5,-0.0,0.007889598096996022,8.829000000000008,0.0,-18.321110401903013,0.0,-0.5000730707995171,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0000730707995171
0.6,0.0,10.0,10.131440999999999,16.94375619531491,0.40951,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5000957893057794,0.5,0.5000957893057794,0.0,-1.0,0.0,-1.0,0.0,-10.002784633853572,0.0,-10.0,-0.0,0.5,-0.0,0.01297536353813812,8.829000000000008,0.0,-18.31602463646187,0.0,-0.5000957893057794,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0000957893057794
0.7,0.0,10.0,10.177150645354143,17.030540995629757,0.4570964535414294,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5001251453754614,0.5,0.5001251453754614,0.0,-1.0,0.0,-1.0,0.0,-10.004002841925097,0.0,-10.0,-0.0,0.5,-0.0,0.019259753091924826,8.829000000000008,0.0,-18.309740246908085,0.0,-0.5001251453754614,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0001251453754614
0.7999999999999999,0.0,10.0,10.22536341403571,16.952379738097576,0.48212768681566803,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5001644416378564,0.5,0.5001644416378564,0.0,-1.0,0.0,-1.0,0.0,-10.005437071830487,0.0,-10.0,-0.0,0.5,-0.0,0.026695946140438104,8.829000000000008,0.0,-18.30230405385957,0.0,-0.5001644416378564,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0001644416378563
0.8999999999999999,0.0,10.0,10.273957852160912,16.912113100776217,0.4859443812520119,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5002108786958334,0.5,0.5002108786958334,0.0,-1.0,0.0,-1.0,0.0,-10.007084660756306,0.0,-10.0,-0.0,0.5,-0.0,0.035229420406330765,8.829000000000008,0.0,-18.293770579593676,0.0,-0.5002108786958334,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0002108786958335
0.9999999999999999,0.0,10.0,10.32101791881741,16.84162561406427,0.4706006665649682,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5002623521239719,0.5,0.5002623521239719,0.0,-1.0,0.0,-1.0,0.0,-10.008942590231149,0.0,-10.0,-0.0,0.5,-0.0,0.04479878329284256,8.829000000000008,0.0,-18.284201216707167,0.0,-0.5002623521239719,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.000262352123972
1.0999999999999999,0.0,10.0,10.365372018808255,16.409129840299784,0.44354099990847135,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.5003212314703592,0.5,0.5003212314703592,0.0,-1.0,0.0,-1.0,0.0,-10.011007507603688,0.0,-10.0,-0.0,0.5,-0.0,0.05533668337778439,8.829000000000008,0.0,-18.273663316622223,0.0,-0.5003212314703592,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0003212314703593
1.2,0.0,10.0,10.407290748800017,16.134018611589198,0.4191872999176242,PILOT_DESC_ADD_SLACK_ACC,caténaire,,0.500389984888512,0.5,0.500389984888512,0.0,-1.0,0.0,-1.0,0.0,-10.01327574934644,0.0,-10.0,-0.0,0.5,-0.0,0.06677077959298193,8.829000000000008,0.0,-18.262229220407026,0.0,-0.500389984888512,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.000389984888512
1.3,0.0,10.0,10.44669667570167,16.533747744303334,0.394059269016522,PILOT_DESC_MINPAY_ACC,caténaire,,0.5004575029413232,0.5,0.5004575029413232,0.0,-1.0,0.0,-1.0,0.0,-10.015743365855869,0.0,-10.0,-0.0,0.5,-0.0,0.07902474520169012,8.829000000000008,0.0,-18.24997525479832,0.0,-0.5004575029413232,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0004575029413232
1.4000000000000001,0.0,10.0,10.483861387344785,16.489694309855537,0.3716471164311608,PILOT_DESC_MINPAY_ACC,caténaire,,0.5005241619312266,0.5,0.5005241619312266,0.0,-1.0,0.0,-1.0,0.0,-10.018406147411657,0.0,-10.0,-0.0,0.5,-0.0,0.09201928405647919,8.829000000000008,0.0,-18.23698071594353,0.0,-0.5005241619312266,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0005241619312266
1.5000000000000002,0.0,10.0,10.519029075472403,16.540090812819727,0.3516768812761848,PILOT_DESC_MINPAY_ACC,caténaire,,0.5005924631964125,0.5,0.5005924631964125,0.0,-1.0,0.0,-1.0,0.0,-10.021259650957413,0.0,-10.0,-0.0,0.5,-0.0,0.10567313769867713,8.829000000000008,0.0,-18.22332686230133,0.0,-0.5005924631964125,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0005924631964125
1.6000000000000003,0.0,10.0,10.552419213247802,16.720206699815385,0.33390137775399126,PILOT_DESC_MINPAY_ACC,caténaire,,0.5006644088166567,0.5,0.5006644088166567,0.0,-1.0,0.0,-1.0,0.0,-10.02429922737156,0.0,-10.0,-0.0,0.5,-0.0,0.11990406356165961,8.829000000000008,0.0,-18.20909593643835,0.0,-0.5006644088166567,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0006644088166567
1.7000000000000004,0.0,10.0,10.584228977460466,16.635217796668016,0.31809764212663394,PILOT_DESC_MINPAY_ACC,caténaire,,0.5007330894451595,0.5,0.5007330894451595,0.0,-1.0,0.0,-1.0,0.0,-10.02752004890969,0.0,-10.0,-0.0,0.5,-0.0,0.1346297667358011,8.829000000000008,0.0,-18.19437023326421,0.0,-0.5007330894451595,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0007330894451596
1.8000000000000005,0.0,10.0,10.614635438048369,16.468276408393113,0.30406460587903844,PILOT_DESC_MINPAY_ACC,caténaire,,0.5007990652435441,0.5,0.5007990652435441,0.0,-1.0,0.0,-1.0,0.0,-10.03091713651773,0.0,-10.0,-0.0,0.5,-0.0,0.14976877032428174,8.829000000000008,0.0,-18.179231229675725,0.0,-0.5007990652435441,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0007990652435441
1.9000000000000006,0.0,10.0,10.643797536163277,16.312994907234234,0.291620981149094,PILOT_DESC_MINPAY_ACC,caténaire,,0.5008625667677061,0.5,0.5008625667677061,0.0,-1.0,0.0,-1.0,0.0,-10.034485386737854,0.0,-10.0,-0.0,0.5,-0.0,0.1652412122225592,8.829000000000008,0.0,-18.163758787777446,0.0,-0.5008625667677061,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0008625667677062
2.0000000000000004,0.0,10.0,10.671857870483356,16.153492112511664,0.2806033432007937,PILOT_DESC_MINPAY_ACC,caténaire,,0.5009236383112122,0.5,0.5009236383112122,0.0,-1.0,0.0,-1.0,0.0,-10.03821959795517,0.0,-10.0,-0.0,0.5,-0.0,0.18096955906666523,8.829000000000008,0.0,-18.14803044093334,0.0,-0.5009236383112122,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0009236383112121
