[SCEN] t=0.00 scen=Fy crit=(:-100) T_bat=0.5 y=-500.00 x=0.00 L=500.00
IC_L_7: t= 0.10, L= 500.00, L_straight= 500.00, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  0.00), Fy_cmd=-100.00, desired=  1.00, ret=  0.10, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.20, L= 500.01, L_straight= 500.00, slack=  0.01, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  0.00), Fy_cmd=-100.00, desired=  1.00, ret=  0.19, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.30, L= 500.03, L_straight= 500.03, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  8.66), Fy_cmd=-100.00, desired=  1.00, ret=  0.27, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.40, L= 500.06, L_straight= 500.06, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  7.56), Fy_cmd=-100.00, desired=  1.00, ret=  0.34, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.50, L= 500.09, L_straight= 500.09, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  12.18), Fy_cmd=-100.00, desired=  1.00, ret=  0.41, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.60, L= 500.13, L_straight= 500.13, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  17.28), Fy_cmd=-100.00, desired=  1.00, ret=  0.47, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.70, L= 500.18, L_straight= 500.18, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  22.62), Fy_cmd=-100.00, desired=  1.00, ret=  0.52, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.80, L= 500.23, L_straight= 500.23, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  28.04), Fy_cmd=-100.00, desired=  1.00, ret=  0.57, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 0.90, L= 500.29, L_straight= 500.29, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  33.43), Fy_cmd=-100.00, desired=  1.00, ret=  0.61, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 1.00, L= 500.35, L_straight= 500.35, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  38.67), Fy_cmd=-100.00, desired=  1.00, ret=  0.65, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 1.10, L= 500.41, L_straight= 500.41, slack=  0.00, T_bat= 0.50, T_rov= 0.50, F_drag_cable=( 0.00,  43.73), Fy_cmd=-100.00, desired=  1.00, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
