t,x_bat,L0,L,L_seg,dL/dt,Explain,mode_câble,Scénario,Tbat,Trov,Tmax,U_bat_x,U_bat_y,U_rov_x,U_rov_y,x_rov,y_rov,Fx_rov,Fy_rov,Tr_cable_rov_x,Tr_cable_rov_y,Trainee_rov_x,Trainee_rov_y,Poids_app_rov,Sigma_f_rov_x,Sigma_f_rov_y,Tr_bat_cable_x,Tr_bat_cable_y,Tr_rov_cable_x,Tr_rov_cable_y,Poids_app_cable_y,Trainee_cable_x,Trainee_cable_y,Sigma_f_cable_x,Sigma_f_cable_y
0.1,0.0,500.0,500.0,499.9984486402413,0.0,HISTORY_LT2,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.9984486402413,0.0,0.0,-0.0,0.5,-0.0,-0.1243806300102116,8.829000000000008,0.0,-8.45338063001022,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.2,0.0,500.0,500.0,499.99383565585447,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.99383565585447,0.0,0.0,-0.0,0.5,-0.0,-0.27616697264113843,8.829000000000008,0.0,-8.605166972641147,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.30000000000000004,0.0,500.0,500.0,499.98628007549206,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.98628007549206,0.0,0.0,-0.0,0.5,-0.0,-0.7408724204847916,8.829000000000008,0.0,-9.0698724204848,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.4,0.0,500.0,500.0,499.975967000586,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.975967000586,0.0,0.0,-0.0,0.5,-0.0,-1.380333772919491,8.829000000000008,0.0,-9.709333772919498,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.5,0.0,500.0,500.0,499.96313054103416,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.96313054103416,0.0,0.0,-0.0,0.5,-0.0,-2.1384459764819077,8.829000000000008,0.0,-10.467445976481915,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.6,0.0,500.0,500.0,499.9480346527961,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.9480346527961,0.0,0.0,-0.0,0.5,-0.0,-2.957502453538177,8.829000000000008,0.0,-11.286502453538185,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.7,0.0,500.0,500.0,499.9309547961319,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.9309547961319,0.0,0.0,-0.0,0.5,-0.0,-3.7859616746100575,8.829000000000008,0.0,-12.114961674610065,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.7999999999999999,0.0,500.0,500.0,499.91216251137934,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.91216251137934,0.0,0.0,-0.0,0.5,-0.0,-4.58318026162896,8.829000000000008,0.0,-12.912180261628968,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.8999999999999999,0.0,500.0,500.0,499.89191395984966,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.89191395984966,0.0,0.0,-0.0,0.5,-0.0,-5.321029823190048,8.829000000000008,0.0,-13.650029823190057,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
0.9999999999999999,0.0,500.0,500.0,499.8704425499558,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.8704425499558,0.0,0.0,-0.0,0.5,-0.0,-5.983136285059196,8.829000000000008,0.0,-14.312136285059204,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.0999999999999999,0.0,500.0,500.0,499.8479551452857,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.8479551452857,0.0,0.0,-0.0,0.5,-0.0,-6.562758760229789,8.829000000000008,0.0,-14.891758760229797,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.2,0.0,500.0,500.0,499.82463105318413,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.82463105318413,0.0,0.0,-0.0,0.5,-0.0,-7.0602042487237595,8.829000000000008,0.0,-15.389204248723768,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.3,0.0,500.0,500.0,499.8006229453441,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.8006229453441,0.0,0.0,-0.0,0.5,-0.0,-7.480379583427884,8.829000000000008,0.0,-15.80937958342789,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.4000000000000001,0.0,500.0,500.0,499.7760589643795,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.7760589643795,0.0,0.0,-0.0,0.5,-0.0,-7.8307845292513,8.829000000000008,0.0,-16.159784529251308,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.5000000000000002,0.0,500.0,500.0,499.75104543544023,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.75104543544023,0.0,0.0,-0.0,0.5,-0.0,-8.120031304083358,8.829000000000008,0.0,-16.449031304083366,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.6000000000000003,0.0,500.0,500.0,499.72566977237466,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.72566977237466,0.0,0.0,-0.0,0.5,-0.0,-8.356849254155817,8.829000000000008,0.0,-16.685849254155826,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.7000000000000004,0.0,500.0,500.0,499.70000331424694,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.70000331424694,0.0,0.0,-0.0,0.5,-0.0,-8.549479071081551,8.829000000000008,0.0,-16.878479071081557,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
1.8000000000000005,0.0,500.0,500.0,499.67410394013945,0.0,PILOT_ASC_HOLD_ACC,caténaire,,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.0,-499.67410394013945,0.0,0.0,-0.0,0.5,-0.0,-8.705351422338898,8.829000000000008,0.0,-17.034351422338908,0.0,-0.5,0.0,-0.5,-0.0,0.0,0.0,0.0,-1.0
