[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.8068861135073987 p=-100.00 L=110.00
IC_L_6: t= 1.30, y_rov=-100.19, vy_rov=-0.23, L= 109.97, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.20, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-1.88
IC_L_6: t= 1.40, y_rov=-100.21, vy_rov=-0.24, L= 109.97, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.32, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-1.53
IC_L_6: t= 1.50, y_rov=-100.24, vy_rov=-0.24, L= 109.97, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.43, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-1.24
IC_L_6: t= 1.60, y_rov=-100.26, vy_rov=-0.25, L= 109.96, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.51, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-1.01
IC_L_6: t= 1.70, y_rov=-100.29, vy_rov=-0.25, L= 109.96, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.58, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.81
IC_L_6: t= 1.80, y_rov=-100.31, vy_rov=-0.25, L= 109.96, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.64, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.66
IC_L_6: t= 1.90, y_rov=-100.34, vy_rov=-0.25, L= 109.96, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.69, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.53
IC_L_6: t= 2.00, y_rov=-100.36, vy_rov=-0.25, L= 109.95, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.72, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.42
IC_L_6: t= 2.10, y_rov=-100.39, vy_rov=-0.26, L= 109.95, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.75, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.34
IC_L_6: t= 2.20, y_rov=-100.42, vy_rov=-0.26, L= 109.95, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.78, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.27
IC_L_6: t= 2.30, y_rov=-100.44, vy_rov=-0.26, L= 109.94, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.80, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.22
IC_L_6: t= 2.40, y_rov=-100.47, vy_rov=-0.26, L= 109.94, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.81, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.17
IC_L_6: t= 2.50, y_rov=-100.49, vy_rov=-0.26, L= 109.94, dl_dt_cmd=-0.03, prev_cmd=-0.03, T_bat= 2.83, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.14
IC_L_6: t= 2.60, y_rov=-100.52, vy_rov=-0.26, L= 109.93, dl_dt_cmd=-0.04, prev_cmd=-0.04, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.11
IC_L_6: t= 2.70, y_rov=-100.54, vy_rov=-0.26, L= 109.93, dl_dt_cmd=-0.04, prev_cmd=-0.04, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.09
IC_L_6: t= 2.80, y_rov=-100.57, vy_rov=-0.26, L= 109.92, dl_dt_cmd=-0.05, prev_cmd=-0.05, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.07
IC_L_6: t= 2.90, y_rov=-100.60, vy_rov=-0.26, L= 109.92, dl_dt_cmd=-0.06, prev_cmd=-0.06, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.06
IC_L_6: t= 3.00, y_rov=-100.62, vy_rov=-0.26, L= 109.91, dl_dt_cmd=-0.08, prev_cmd=-0.08, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.04
IC_L_6: t= 3.10, y_rov=-100.65, vy_rov=-0.26, L= 109.90, dl_dt_cmd=-0.11, prev_cmd=-0.11, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.04
IC_L_6: t= 3.20, y_rov=-100.68, vy_rov=-0.26, L= 109.89, dl_dt_cmd=-0.14, prev_cmd=-0.14, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.03
IC_L_6: t= 3.30, y_rov=-100.70, vy_rov=-0.26, L= 109.87, dl_dt_cmd=-0.19, prev_cmd=-0.19, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.02
IC_L_6: t= 3.40, y_rov=-100.73, vy_rov=-0.26, L= 109.84, dl_dt_cmd=-0.24, prev_cmd=-0.24, T_bat= 2.87, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.02
IC_L_6: t= 3.50, y_rov=-100.75, vy_rov=-0.26, L= 109.81, dl_dt_cmd=-0.29, prev_cmd=-0.29, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.01
IC_L_6: t= 3.60, y_rov=-100.78, vy_rov=-0.26, L= 109.78, dl_dt_cmd=-0.34, prev_cmd=-0.34, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.01
IC_L_6: t= 3.70, y_rov=-100.81, vy_rov=-0.26, L= 109.74, dl_dt_cmd=-0.39, prev_cmd=-0.39, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.01
IC_L_6: t= 3.80, y_rov=-100.83, vy_rov=-0.26, L= 109.69, dl_dt_cmd=-0.44, prev_cmd=-0.44, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.01
IC_L_6: t= 3.90, y_rov=-100.86, vy_rov=-0.26, L= 109.64, dl_dt_cmd=-0.49, prev_cmd=-0.49, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.01
IC_L_6: t= 4.00, y_rov=-100.88, vy_rov=-0.26, L= 109.59, dl_dt_cmd=-0.54, prev_cmd=-0.54, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.10, y_rov=-100.91, vy_rov=-0.26, L= 109.54, dl_dt_cmd=-0.49, prev_cmd=-0.49, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.20, y_rov=-100.94, vy_rov=-0.26, L= 109.50, dl_dt_cmd=-0.44, prev_cmd=-0.44, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.30, y_rov=-100.96, vy_rov=-0.26, L= 109.46, dl_dt_cmd=-0.39, prev_cmd=-0.39, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.40, y_rov=-100.99, vy_rov=-0.26, L= 109.42, dl_dt_cmd=-0.34, prev_cmd=-0.34, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.50, y_rov=-101.01, vy_rov=-0.26, L= 109.39, dl_dt_cmd=-0.29, prev_cmd=-0.29, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.60, y_rov=-101.04, vy_rov=-0.26, L= 109.37, dl_dt_cmd=-0.24, prev_cmd=-0.24, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.70, y_rov=-101.07, vy_rov=-0.26, L= 109.35, dl_dt_cmd=-0.19, prev_cmd=-0.19, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.80, y_rov=-101.09, vy_rov=-0.26, L= 109.33, dl_dt_cmd=-0.14, prev_cmd=-0.14, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 4.90, y_rov=-101.12, vy_rov=-0.26, L= 109.32, dl_dt_cmd=-0.09, prev_cmd=-0.09, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.00, y_rov=-101.14, vy_rov=-0.26, L= 109.32, dl_dt_cmd=-0.04, prev_cmd=-0.04, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.10, y_rov=-101.17, vy_rov=-0.26, L= 109.32, dl_dt_cmd= 0.01, prev_cmd= 0.01, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.20, y_rov=-101.20, vy_rov=-0.26, L= 109.33, dl_dt_cmd= 0.06, prev_cmd= 0.06, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.30, y_rov=-101.22, vy_rov=-0.26, L= 109.34, dl_dt_cmd= 0.11, prev_cmd= 0.11, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.40, y_rov=-101.25, vy_rov=-0.26, L= 109.35, dl_dt_cmd= 0.16, prev_cmd= 0.16, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.50, y_rov=-101.28, vy_rov=-0.26, L= 109.37, dl_dt_cmd= 0.21, prev_cmd= 0.21, T_bat= 2.84, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.60, y_rov=-101.30, vy_rov=-0.26, L= 109.40, dl_dt_cmd= 0.26, prev_cmd= 0.26, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.70, y_rov=-101.33, vy_rov=-0.26, L= 109.43, dl_dt_cmd= 0.31, prev_cmd= 0.31, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.80, y_rov=-101.35, vy_rov=-0.26, L= 109.46, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 5.90, y_rov=-101.38, vy_rov=-0.26, L= 109.50, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total= 0.00
IC_L_6: t= 6.00, y_rov=-101.41, vy_rov=-0.26, L= 109.55, dl_dt_cmd= 0.46, prev_cmd= 0.46, T_bat= 2.85, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.10, y_rov=-101.43, vy_rov=-0.26, L= 109.60, dl_dt_cmd= 0.51, prev_cmd= 0.51, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.20, y_rov=-101.46, vy_rov=-0.26, L= 109.66, dl_dt_cmd= 0.56, prev_cmd= 0.56, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.30, y_rov=-101.48, vy_rov=-0.26, L= 109.72, dl_dt_cmd= 0.61, prev_cmd= 0.61, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.40, y_rov=-101.51, vy_rov=-0.26, L= 109.78, dl_dt_cmd= 0.66, prev_cmd= 0.66, T_bat= 2.86, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.50, y_rov=-101.54, vy_rov=-0.26, L= 109.85, dl_dt_cmd= 0.71, prev_cmd= 0.71, T_bat= 2.87, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.60, y_rov=-101.56, vy_rov=-0.26, L= 109.93, dl_dt_cmd= 0.76, prev_cmd= 0.76, T_bat= 2.87, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.70, y_rov=-101.59, vy_rov=-0.26, L= 110.01, dl_dt_cmd= 0.81, prev_cmd= 0.81, T_bat= 2.88, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.80, y_rov=-101.61, vy_rov=-0.26, L= 110.09, dl_dt_cmd= 0.86, prev_cmd= 0.86, T_bat= 2.88, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 6.90, y_rov=-101.64, vy_rov=-0.26, L= 110.19, dl_dt_cmd= 0.91, prev_cmd= 0.91, T_bat= 2.89, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.00, y_rov=-101.67, vy_rov=-0.26, L= 110.28, dl_dt_cmd= 0.96, prev_cmd= 0.96, T_bat= 2.89, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.10, y_rov=-101.69, vy_rov=-0.26, L= 110.38, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.90, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.20, y_rov=-101.72, vy_rov=-0.26, L= 110.48, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.90, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.30, y_rov=-101.74, vy_rov=-0.26, L= 110.58, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.91, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.40, y_rov=-101.77, vy_rov=-0.26, L= 110.68, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.91, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.50, y_rov=-101.80, vy_rov=-0.26, L= 110.78, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.92, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.60, y_rov=-101.82, vy_rov=-0.26, L= 110.88, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.92, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.70, y_rov=-101.85, vy_rov=-0.26, L= 110.98, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.93, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.80, y_rov=-101.88, vy_rov=-0.26, L= 111.08, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.93, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 7.90, y_rov=-101.90, vy_rov=-0.26, L= 111.18, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.94, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
IC_L_6: t= 8.00, y_rov=-101.93, vy_rov=-0.26, L= 111.28, dl_dt_cmd= 1.00, prev_cmd= 1.00, T_bat= 2.94, Fy_traction=-0.01, F_apparent_weight=-8.83, F_buoyancy_net= 8.83, Fy_total=-0.00
